"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"1400000US36001014606","Census Tract 146.06, Albany County, New York","3675","3613","3367","36","15","164","7","24","62","59","21","10","14","0","3","0","1","0","2","0","0","1","2","5","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014607","Census Tract 146.07, Albany County, New York","8262","8152","7538","154","10","409","0","41","110","104","44","20","30","0","6","2","0","0","0","0","0","0","0","2","0","6","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014608","Census Tract 146.08, Albany County, New York","4358","4225","3458","372","7","277","0","111","133","127","51","6","31","0","12","6","2","1","3","2","0","1","0","10","2","6","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014609","Census Tract 146.09, Albany County, New York","4645","4562","3938","190","6","378","2","48","83","77","15","11","25","1","5","6","3","0","1","0","0","2","0","4","4","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014611","Census Tract 146.11, Albany County, New York","1818","1794","1655","41","1","82","0","15","24","24","13","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014612","Census Tract 146.12, Albany County, New York","1720","1707","1660","12","3","22","0","10","13","13","5","1","3","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014613","Census Tract 146.13, Albany County, New York","2863","2808","2663","72","6","44","0","23","55","54","12","7","18","0","11","0","0","0","6","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014614","Census Tract 146.14, Albany County, New York","5588","5492","4579","208","3","662","5","35","96","88","30","3","40","1","4","1","2","0","4","0","0","0","0","3","0","7","5","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014615","Census Tract 146.15, Albany County, New York","2374","2327","1576","119","5","605","0","22","47","42","16","0","13","0","1","1","2","0","0","2","0","0","1","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014700","Census Tract 147, Albany County, New York","2692","2663","2639","12","1","6","0","5","29","29","12","10","3","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014801","Census Tract 148.01, Albany County, New York","2794","2769","2732","19","1","15","0","2","25","23","7","7","5","1","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014802","Census Tract 148.02, Albany County, New York","1843","1829","1801","19","0","4","0","5","14","13","5","2","1","0","1","0","4","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36001014803","Census Tract 148.03, Albany County, New York","3361","3310","3282","10","6","7","0","5","51","49","13","22","11","0","0","0","2","0","1","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003940200","Census Tract 9402, Allegany County, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003950100","Census Tract 9501, Allegany County, New York","2555","2526","2513","2","4","4","0","3","29","27","4","16","3","0","1","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003950300","Census Tract 9503, Allegany County, New York","4927","4882","4722","44","20","82","0","14","45","36","8","13","11","0","2","0","0","0","0","0","0","1","0","1","0","9","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003950400","Census Tract 9504, Allegany County, New York","3649","3610","3576","8","6","11","0","9","39","37","10","20","2","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003950500","Census Tract 9505, Allegany County, New York","3799","3750","3683","26","8","12","0","21","49","46","24","9","12","1","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003950600","Census Tract 9506, Allegany County, New York","3960","3912","3820","51","13","9","0","19","48","46","16","23","2","0","3","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003950700","Census Tract 9507, Allegany County, New York","3821","3784","3694","24","12","31","1","22","37","36","14","7","12","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003950800","Census Tract 9508, Allegany County, New York","6384","6256","5659","298","10","222","2","65","128","106","32","11","36","0","7","4","2","0","5","1","0","1","1","6","0","20","10","1","0","2","5","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003950900","Census Tract 9509, Allegany County, New York","3938","3888","3844","13","6","11","2","12","50","49","17","11","14","1","4","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003951000","Census Tract 9510, Allegany County, New York","3249","3215","3179","12","7","9","0","8","34","32","6","18","7","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US36003951100","Census Tract 9511, Allegany County, New York","3938","3910","3852","14","8","28","4","4","28","25","6","16","3","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003951200","Census Tract 9512, Allegany County, New York","5086","5047","4997","17","9","15","0","9","39","39","9","12","9","0","3","1","1","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36003951300","Census Tract 9513, Allegany County, New York","3639","3608","3546","15","9","18","0","20","31","30","8","15","6","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36005000100","Census Tract 1, Bronx County, New York","11091","11085","1724","6515","117","180","28","2521","6","6","1","2","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36005000200","Census Tract 2, Bronx County, New York","4334","4084","1332","1264","52","140","15","1281","250","230","47","2","3","1","64","3","8","3","46","0","0","17","0","11","25","17","3","2","0","7","0","0","0","0","2","0","0","0","1","0","2","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36005000400","Census Tract 4, Bronx County, New York","5503","5145","1497","1735","48","124","6","1735","358","321","39","2","16","0","75","28","7","0","63","0","0","19","0","12","60","36","30","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36005001600","Census Tract 16, Bronx County, New York","5643","5328","1556","2293","54","63","0","1362","315","295","42","2","7","0","121","14","3","6","56","0","0","24","0","10","10","19","11","0","0","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36005001900","Census Tract 19, Bronx County, New York","1917","1839","591","641","22","25","1","559","78","76","21","7","5","0","15","14","1","0","10","0","0","3","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36005002000","Census Tract 20, Bronx County, New York","8731","8185","1985","3861","167","89","17","2066","546","483","78","20","11","1","154","28","7","4","124","0","4","33","0","10","9","61","33","1","0","10","0","0","3","0","1","1","2","0","4","0","2","0","0","0","4","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1400000US36005002300","Census Tract 23, Bronx County, New York","4933","4658","1054","2221","75","16","1","1291","275","245","38","2","0","0","68","25","0","5","79","3","1","15","1","4","4","30","12","0","0","3","0","0","0","3","3","2","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36005002400","Census Tract 24, Bronx County, New York","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36005002500","Census Tract 25, Bronx County, New York","5491","5141","1398","1361","143","36","0","2203","350","336","30","8","13","0","111","27","2","1","85","0","1","15","1","7","35","14","3","1","0","4","0","0","0","0","0","4","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36005002701","Census Tract 27.01, Bronx County, New York","3113","2930","736","1313","63","5","0","813","183","162","40","4","2","3","28","14","3","0","42","0","0","6","0","0","20","21","6","0","0","1","0","0","0","0","0","0","0","0","8","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
